country,year,sex,age,suicides_no,population,country-year,HDI for year, gdp_for_year ($) ,gdp_per_capita ($),generation,suicides/100k pop
Kyrgyzstan,2003,male,75+ years,3,33273,Kyrgyzstan2003,,"1,91,90,12,781",424,Silent,9.02
Kyrgyzstan,2003,female,15-24 years,28,514477,Kyrgyzstan2003,,"1,91,90,12,781",424,Millenials,5.44
Kyrgyzstan,2003,female,55-74 years,11,209349,Kyrgyzstan2003,,"1,91,90,12,781",424,Silent,5.25
Kyrgyzstan,2003,female,35-54 years,27,559149,Kyrgyzstan2003,,"1,91,90,12,781",424,Boomers,4.83
Kyrgyzstan,2003,female,75+ years,3,62686,Kyrgyzstan2003,,"1,91,90,12,781",424,Silent,4.79
Kyrgyzstan,2003,female,25-34 years,11,388125,Kyrgyzstan2003,,"1,91,90,12,781",424,Generation X,2.83
Kyrgyzstan,2003,male,5-14 years,11,577114,Kyrgyzstan2003,,"1,91,90,12,781",424,Millenials,1.91
Kyrgyzstan,2003,female,5-14 years,2,560410,Kyrgyzstan2003,,"1,91,90,12,781",424,Millenials,0.36
Kyrgyzstan,2004,male,55-74 years,52,168247,Kyrgyzstan2004,,"2,21,15,35,312",484,Silent,30.91
Kyrgyzstan,2004,male,35-54 years,144,547492,Kyrgyzstan2004,,"2,21,15,35,312",484,Boomers,26.3
Kyrgyzstan,2004,male,75+ years,9,36115,Kyrgyzstan2004,,"2,21,15,35,312",484,Silent,24.92
Kyrgyzstan,2004,male,25-34 years,79,398567,Kyrgyzstan2004,,"2,21,15,35,312",484,Generation X,19.82
Kyrgyzstan,2004,male,15-24 years,69,534156,Kyrgyzstan2004,,"2,21,15,35,312",484,Millenials,12.92
Kyrgyzstan,2004,female,75+ years,7,65492,Kyrgyzstan2004,,"2,21,15,35,312",484,Silent,10.69
Kyrgyzstan,2004,female,35-54 years,33,573681,Kyrgyzstan2004,,"2,21,15,35,312",484,Boomers,5.75
Kyrgyzstan,2004,female,15-24 years,18,527482,Kyrgyzstan2004,,"2,21,15,35,312",484,Millenials,3.41
Kyrgyzstan,2004,female,25-34 years,8,393627,Kyrgyzstan2004,,"2,21,15,35,312",484,Generation X,2.03
Kyrgyzstan,2004,female,55-74 years,4,208976,Kyrgyzstan2004,,"2,21,15,35,312",484,Silent,1.91
Kyrgyzstan,2004,male,5-14 years,10,567893,Kyrgyzstan2004,,"2,21,15,35,312",484,Millenials,1.76
Kyrgyzstan,2004,female,5-14 years,5,550550,Kyrgyzstan2004,,"2,21,15,35,312",484,Millenials,0.91
Kyrgyzstan,2005,male,25-34 years,105,403759,Kyrgyzstan2005,0.614,"2,46,02,48,026",533,Generation X,26.01
Kyrgyzstan,2005,male,75+ years,9,36921,Kyrgyzstan2005,0.614,"2,46,02,48,026",533,Silent,24.38
Kyrgyzstan,2005,male,35-54 years,136,559702,Kyrgyzstan2005,0.614,"2,46,02,48,026",533,Boomers,24.3
Kyrgyzstan,2005,male,55-74 years,36,169790,Kyrgyzstan2005,0.614,"2,46,02,48,026",533,Silent,21.2
Kyrgyzstan,2005,male,15-24 years,82,545608,Kyrgyzstan2005,0.614,"2,46,02,48,026",533,Millenials,15.03
Kyrgyzstan,2005,female,15-24 years,26,538067,Kyrgyzstan2005,0.614,"2,46,02,48,026",533,Millenials,4.83
Kyrgyzstan,2005,female,25-34 years,19,399373,Kyrgyzstan2005,0.614,"2,46,02,48,026",533,Generation X,4.76
Kyrgyzstan,2005,female,35-54 years,23,586545,Kyrgyzstan2005,0.614,"2,46,02,48,026",533,Boomers,3.92
Kyrgyzstan,2005,female,55-74 years,8,210976,Kyrgyzstan2005,0.614,"2,46,02,48,026",533,Silent,3.79
Kyrgyzstan,2005,male,5-14 years,18,556340,Kyrgyzstan2005,0.614,"2,46,02,48,026",533,Millenials,3.24
Kyrgyzstan,2005,female,75+ years,2,68792,Kyrgyzstan2005,0.614,"2,46,02,48,026",533,Silent,2.91
Kyrgyzstan,2005,female,5-14 years,6,538660,Kyrgyzstan2005,0.614,"2,46,02,48,026",533,Millenials,1.11
Kyrgyzstan,2006,male,75+ years,13,38110,Kyrgyzstan2006,,"2,83,41,68,889",610,Silent,34.11
Kyrgyzstan,2006,male,25-34 years,106,407653,Kyrgyzstan2006,,"2,83,41,68,889",610,Generation X,26
Kyrgyzstan,2006,male,35-54 years,129,571501,Kyrgyzstan2006,,"2,83,41,68,889",610,Boomers,22.57
Kyrgyzstan,2006,male,55-74 years,26,172375,Kyrgyzstan2006,,"2,83,41,68,889",610,Silent,15.08
Kyrgyzstan,2006,male,15-24 years,78,554568,Kyrgyzstan2006,,"2,83,41,68,889",610,Millenials,14.07
Kyrgyzstan,2006,female,75+ years,7,69777,Kyrgyzstan2006,,"2,83,41,68,889",610,Silent,10.03
Kyrgyzstan,2006,female,55-74 years,16,213524,Kyrgyzstan2006,,"2,83,41,68,889",610,Silent,7.49
Kyrgyzstan,2006,female,15-24 years,34,545445,Kyrgyzstan2006,,"2,83,41,68,889",610,Millenials,6.23
Kyrgyzstan,2006,female,35-54 years,22,599170,Kyrgyzstan2006,,"2,83,41,68,889",610,Boomers,3.67
Kyrgyzstan,2006,female,25-34 years,13,404839,Kyrgyzstan2006,,"2,83,41,68,889",610,Generation X,3.21
Kyrgyzstan,2006,male,5-14 years,14,543641,Kyrgyzstan2006,,"2,83,41,68,889",610,Millenials,2.58
Kyrgyzstan,2006,female,5-14 years,5,525872,Kyrgyzstan2006,,"2,83,41,68,889",610,Millenials,0.95
Kyrgyzstan,2007,male,35-54 years,132,581104,Kyrgyzstan2007,,"3,80,25,66,171",814,Boomers,22.72
Kyrgyzstan,2007,male,25-34 years,86,409642,Kyrgyzstan2007,,"3,80,25,66,171",814,Generation X,20.99
Kyrgyzstan,2007,male,55-74 years,34,175553,Kyrgyzstan2007,,"3,80,25,66,171",814,Silent,19.37
Kyrgyzstan,2007,male,15-24 years,90,560422,Kyrgyzstan2007,,"3,80,25,66,171",814,Millenials,16.06
Kyrgyzstan,2007,male,75+ years,4,38996,Kyrgyzstan2007,,"3,80,25,66,171",814,Silent,10.26
Kyrgyzstan,2007,female,75+ years,7,70578,Kyrgyzstan2007,,"3,80,25,66,171",814,Silent,9.92
Kyrgyzstan,2007,female,15-24 years,41,551054,Kyrgyzstan2007,,"3,80,25,66,171",814,Millenials,7.44
Kyrgyzstan,2007,female,35-54 years,31,609740,Kyrgyzstan2007,,"3,80,25,66,171",814,Boomers,5.08
Kyrgyzstan,2007,female,25-34 years,19,408305,Kyrgyzstan2007,,"3,80,25,66,171",814,Generation X,4.65
Kyrgyzstan,2007,male,5-14 years,20,532114,Kyrgyzstan2007,,"3,80,25,66,171",814,Generation Z,3.76
Kyrgyzstan,2007,female,55-74 years,8,217017,Kyrgyzstan2007,,"3,80,25,66,171",814,Silent,3.69
Kyrgyzstan,2007,female,5-14 years,10,514115,Kyrgyzstan2007,,"3,80,25,66,171",814,Generation Z,1.95
Kyrgyzstan,2008,male,35-54 years,132,589771,Kyrgyzstan2008,,"5,13,99,57,785",1096,Boomers,22.38
Kyrgyzstan,2008,male,25-34 years,92,411703,Kyrgyzstan2008,,"5,13,99,57,785",1096,Generation X,22.35
Kyrgyzstan,2008,male,55-74 years,39,179949,Kyrgyzstan2008,,"5,13,99,57,785",1096,Silent,21.67
Kyrgyzstan,2008,male,75+ years,8,39326,Kyrgyzstan2008,,"5,13,99,57,785",1096,Silent,20.34
Kyrgyzstan,2008,male,15-24 years,89,564626,Kyrgyzstan2008,,"5,13,99,57,785",1096,Millenials,15.76
Kyrgyzstan,2008,female,75+ years,7,70443,Kyrgyzstan2008,,"5,13,99,57,785",1096,Silent,9.94
Kyrgyzstan,2008,female,25-34 years,25,411780,Kyrgyzstan2008,,"5,13,99,57,785",1096,Generation X,6.07
Kyrgyzstan,2008,female,55-74 years,12,222318,Kyrgyzstan2008,,"5,13,99,57,785",1096,Silent,5.4
Kyrgyzstan,2008,female,35-54 years,32,618891,Kyrgyzstan2008,,"5,13,99,57,785",1096,Boomers,5.17
Kyrgyzstan,2008,male,5-14 years,19,523285,Kyrgyzstan2008,,"5,13,99,57,785",1096,Generation Z,3.63
Kyrgyzstan,2008,female,15-24 years,18,554497,Kyrgyzstan2008,,"5,13,99,57,785",1096,Millenials,3.25
Kyrgyzstan,2008,female,5-14 years,0,504335,Kyrgyzstan2008,,"5,13,99,57,785",1096,Generation Z,0
Kyrgyzstan,2009,male,25-34 years,108,419968,Kyrgyzstan2009,,"4,69,00,62,255",977,Generation X,25.72
Kyrgyzstan,2009,male,35-54 years,136,590398,Kyrgyzstan2009,,"4,69,00,62,255",977,Boomers,23.04
Kyrgyzstan,2009,male,55-74 years,26,182750,Kyrgyzstan2009,,"4,69,00,62,255",977,Silent,14.23
Kyrgyzstan,2009,male,15-24 years,80,598601,Kyrgyzstan2009,,"4,69,00,62,255",977,Millenials,13.36
Kyrgyzstan,2009,male,75+ years,4,36444,Kyrgyzstan2009,,"4,69,00,62,255",977,Silent,10.98
Kyrgyzstan,2009,female,15-24 years,37,591310,Kyrgyzstan2009,,"4,69,00,62,255",977,Millenials,6.26
Kyrgyzstan,2009,female,25-34 years,21,414721,Kyrgyzstan2009,,"4,69,00,62,255",977,Generation X,5.06
Kyrgyzstan,2009,female,75+ years,3,63956,Kyrgyzstan2009,,"4,69,00,62,255",977,Silent,4.69
Kyrgyzstan,2009,female,55-74 years,10,232290,Kyrgyzstan2009,,"4,69,00,62,255",977,Silent,4.3
Kyrgyzstan,2009,female,35-54 years,21,627216,Kyrgyzstan2009,,"4,69,00,62,255",977,Boomers,3.35
Kyrgyzstan,2009,male,5-14 years,8,531076,Kyrgyzstan2009,,"4,69,00,62,255",977,Generation Z,1.51
Kyrgyzstan,2009,female,5-14 years,4,511404,Kyrgyzstan2009,,"4,69,00,62,255",977,Generation Z,0.78
Kyrgyzstan,2010,male,25-34 years,122,429972,Kyrgyzstan2010,0.634,"4,79,43,57,795",991,Generation X,28.37
Kyrgyzstan,2010,male,75+ years,10,36816,Kyrgyzstan2010,0.634,"4,79,43,57,795",991,Silent,27.16
Kyrgyzstan,2010,male,35-54 years,131,597153,Kyrgyzstan2010,0.634,"4,79,43,57,795",991,Generation X,21.94
Kyrgyzstan,2010,male,55-74 years,38,189553,Kyrgyzstan2010,0.634,"4,79,43,57,795",991,Silent,20.05
Kyrgyzstan,2010,male,15-24 years,86,597408,Kyrgyzstan2010,0.634,"4,79,43,57,795",991,Millenials,14.4
Kyrgyzstan,2010,female,75+ years,6,64212,Kyrgyzstan2010,0.634,"4,79,43,57,795",991,Silent,9.34
Kyrgyzstan,2010,female,15-24 years,40,588624,Kyrgyzstan2010,0.634,"4,79,43,57,795",991,Millenials,6.8
Kyrgyzstan,2010,female,55-74 years,11,240446,Kyrgyzstan2010,0.634,"4,79,43,57,795",991,Silent,4.57
Kyrgyzstan,2010,female,35-54 years,27,635294,Kyrgyzstan2010,0.634,"4,79,43,57,795",991,Generation X,4.25
Kyrgyzstan,2010,female,25-34 years,17,424270,Kyrgyzstan2010,0.634,"4,79,43,57,795",991,Generation X,4.01
Kyrgyzstan,2010,male,5-14 years,8,526711,Kyrgyzstan2010,0.634,"4,79,43,57,795",991,Generation Z,1.52
Kyrgyzstan,2010,female,5-14 years,4,507097,Kyrgyzstan2010,0.634,"4,79,43,57,795",991,Generation Z,0.79
Kyrgyzstan,2011,male,35-54 years,135,603067,Kyrgyzstan2011,0.639,"6,19,77,66,119",1273,Generation X,22.39
Kyrgyzstan,2011,male,75+ years,8,37633,Kyrgyzstan2011,0.639,"6,19,77,66,119",1273,Silent,21.26
Kyrgyzstan,2011,male,25-34 years,92,440462,Kyrgyzstan2011,0.639,"6,19,77,66,119",1273,Millenials,20.89
Kyrgyzstan,2011,male,55-74 years,36,196311,Kyrgyzstan2011,0.639,"6,19,77,66,119",1273,Boomers,18.34
Kyrgyzstan,2011,male,15-24 years,82,591049,Kyrgyzstan2011,0.639,"6,19,77,66,119",1273,Millenials,13.87
Kyrgyzstan,2011,female,15-24 years,47,580711,Kyrgyzstan2011,0.639,"6,19,77,66,119",1273,Millenials,8.09
Kyrgyzstan,2011,female,75+ years,5,65298,Kyrgyzstan2011,0.639,"6,19,77,66,119",1273,Silent,7.66
Kyrgyzstan,2011,female,25-34 years,18,434790,Kyrgyzstan2011,0.639,"6,19,77,66,119",1273,Millenials,4.14
Kyrgyzstan,2011,female,35-54 years,24,641700,Kyrgyzstan2011,0.639,"6,19,77,66,119",1273,Generation X,3.74
Kyrgyzstan,2011,female,55-74 years,9,248599,Kyrgyzstan2011,0.639,"6,19,77,66,119",1273,Boomers,3.62
Kyrgyzstan,2011,male,5-14 years,10,525127,Kyrgyzstan2011,0.639,"6,19,77,66,119",1273,Generation Z,1.9
Kyrgyzstan,2011,female,5-14 years,5,505791,Kyrgyzstan2011,0.639,"6,19,77,66,119",1273,Generation Z,0.99
Kyrgyzstan,2012,male,25-34 years,119,457076,Kyrgyzstan2012,0.645,"6,60,51,39,933",1339,Millenials,26.04
Kyrgyzstan,2012,male,55-74 years,48,204335,Kyrgyzstan2012,0.645,"6,60,51,39,933",1339,Boomers,23.49
Kyrgyzstan,2012,male,35-54 years,141,610705,Kyrgyzstan2012,0.645,"6,60,51,39,933",1339,Generation X,23.09
Kyrgyzstan,2012,male,75+ years,6,38493,Kyrgyzstan2012,0.645,"6,60,51,39,933",1339,Silent,15.59
Kyrgyzstan,2012,female,75+ years,10,66672,Kyrgyzstan2012,0.645,"6,60,51,39,933",1339,Silent,15
Kyrgyzstan,2012,male,15-24 years,73,583127,Kyrgyzstan2012,0.645,"6,60,51,39,933",1339,Millenials,12.52
Kyrgyzstan,2012,female,15-24 years,40,570274,Kyrgyzstan2012,0.645,"6,60,51,39,933",1339,Millenials,7.01
Kyrgyzstan,2012,female,35-54 years,36,648241,Kyrgyzstan2012,0.645,"6,60,51,39,933",1339,Generation X,5.55
Kyrgyzstan,2012,female,25-34 years,23,451969,Kyrgyzstan2012,0.645,"6,60,51,39,933",1339,Millenials,5.09
Kyrgyzstan,2012,female,55-74 years,10,258395,Kyrgyzstan2012,0.645,"6,60,51,39,933",1339,Boomers,3.87
Kyrgyzstan,2012,male,5-14 years,15,531219,Kyrgyzstan2012,0.645,"6,60,51,39,933",1339,Generation Z,2.82
Kyrgyzstan,2012,female,5-14 years,3,511854,Kyrgyzstan2012,0.645,"6,60,51,39,933",1339,Generation Z,0.59
Kyrgyzstan,2013,male,35-54 years,126,619074,Kyrgyzstan2013,0.652,"7,33,50,27,592",1463,Generation X,20.35
Kyrgyzstan,2013,male,55-74 years,39,214859,Kyrgyzstan2013,0.652,"7,33,50,27,592",1463,Boomers,18.15
Kyrgyzstan,2013,male,25-34 years,84,476515,Kyrgyzstan2013,0.652,"7,33,50,27,592",1463,Millenials,17.63
Kyrgyzstan,2013,male,15-24 years,74,575574,Kyrgyzstan2013,0.652,"7,33,50,27,592",1463,Millenials,12.86
Kyrgyzstan,2013,male,75+ years,5,39457,Kyrgyzstan2013,0.652,"7,33,50,27,592",1463,Silent,12.67
Kyrgyzstan,2013,female,15-24 years,37,559784,Kyrgyzstan2013,0.652,"7,33,50,27,592",1463,Millenials,6.61
Kyrgyzstan,2013,female,75+ years,4,68456,Kyrgyzstan2013,0.652,"7,33,50,27,592",1463,Silent,5.84
Kyrgyzstan,2013,female,25-34 years,19,472177,Kyrgyzstan2013,0.652,"7,33,50,27,592",1463,Millenials,4.02
Kyrgyzstan,2013,male,5-14 years,21,539750,Kyrgyzstan2013,0.652,"7,33,50,27,592",1463,Generation Z,3.89
Kyrgyzstan,2013,female,55-74 years,8,271112,Kyrgyzstan2013,0.652,"7,33,50,27,592",1463,Boomers,2.95
Kyrgyzstan,2013,female,35-54 years,18,655531,Kyrgyzstan2013,0.652,"7,33,50,27,592",1463,Generation X,2.75
Kyrgyzstan,2013,female,5-14 years,11,519911,Kyrgyzstan2013,0.652,"7,33,50,27,592",1463,Generation Z,2.12
Kyrgyzstan,2014,male,35-54 years,145,627231,Kyrgyzstan2014,0.655,"7,46,80,96,567",1465,Generation X,23.12
Kyrgyzstan,2014,male,25-34 years,93,495103,Kyrgyzstan2014,0.655,"7,46,80,96,567",1465,Millenials,18.78
Kyrgyzstan,2014,male,55-74 years,37,226999,Kyrgyzstan2014,0.655,"7,46,80,96,567",1465,Boomers,16.3
Kyrgyzstan,2014,male,75+ years,6,40660,Kyrgyzstan2014,0.655,"7,46,80,96,567",1465,Silent,14.76
Kyrgyzstan,2014,male,15-24 years,61,567126,Kyrgyzstan2014,0.655,"7,46,80,96,567",1465,Millenials,10.76
Kyrgyzstan,2014,female,75+ years,4,70778,Kyrgyzstan2014,0.655,"7,46,80,96,567",1465,Silent,5.65
Kyrgyzstan,2014,female,15-24 years,29,548946,Kyrgyzstan2014,0.655,"7,46,80,96,567",1465,Millenials,5.28
Kyrgyzstan,2014,female,25-34 years,22,491445,Kyrgyzstan2014,0.655,"7,46,80,96,567",1465,Millenials,4.48
Kyrgyzstan,2014,female,35-54 years,29,662629,Kyrgyzstan2014,0.655,"7,46,80,96,567",1465,Generation X,4.38
Kyrgyzstan,2014,female,55-74 years,11,285203,Kyrgyzstan2014,0.655,"7,46,80,96,567",1465,Boomers,3.86
Kyrgyzstan,2014,male,5-14 years,16,550704,Kyrgyzstan2014,0.655,"7,46,80,96,567",1465,Generation Z,2.91
Kyrgyzstan,2014,female,5-14 years,8,529606,Kyrgyzstan2014,0.655,"7,46,80,96,567",1465,Generation Z,1.51
Kyrgyzstan,2015,male,35-54 years,134,635515,Kyrgyzstan2015,,"6,67,81,78,340",1285,Generation X,21.09
Kyrgyzstan,2015,male,55-74 years,37,241078,Kyrgyzstan2015,,"6,67,81,78,340",1285,Boomers,15.35
Kyrgyzstan,2015,male,25-34 years,68,513358,Kyrgyzstan2015,,"6,67,81,78,340",1285,Millenials,13.25
Kyrgyzstan,2015,male,75+ years,5,41233,Kyrgyzstan2015,,"6,67,81,78,340",1285,Silent,12.13
Kyrgyzstan,2015,male,15-24 years,65,557006,Kyrgyzstan2015,,"6,67,81,78,340",1285,Millenials,11.67
Kyrgyzstan,2015,female,15-24 years,35,537476,Kyrgyzstan2015,,"6,67,81,78,340",1285,Millenials,6.51
Kyrgyzstan,2015,female,75+ years,4,72276,Kyrgyzstan2015,,"6,67,81,78,340",1285,Silent,5.53
Kyrgyzstan,2015,female,35-54 years,25,669556,Kyrgyzstan2015,,"6,67,81,78,340",1285,Generation X,3.73
Kyrgyzstan,2015,male,5-14 years,18,569962,Kyrgyzstan2015,,"6,67,81,78,340",1285,Generation Z,3.16
Kyrgyzstan,2015,female,25-34 years,12,509797,Kyrgyzstan2015,,"6,67,81,78,340",1285,Millenials,2.35
Kyrgyzstan,2015,female,55-74 years,7,301107,Kyrgyzstan2015,,"6,67,81,78,340",1285,Boomers,2.32
Kyrgyzstan,2015,female,5-14 years,7,547463,Kyrgyzstan2015,,"6,67,81,78,340",1285,Generation Z,1.28
Latvia,1995,male,55-74 years,239,203600,Latvia1995,0.67,"5,78,83,68,511",2438,Silent,117.39
Latvia,1995,male,35-54 years,339,311700,Latvia1995,0.67,"5,78,83,68,511",2438,Boomers,108.76
Latvia,1995,male,75+ years,33,31100,Latvia1995,0.67,"5,78,83,68,511",2438,G.I. Generation,106.11
Latvia,1995,male,25-34 years,146,183200,Latvia1995,0.67,"5,78,83,68,511",2438,Generation X,79.69
Latvia,1995,female,75+ years,34,88400,Latvia1995,0.67,"5,78,83,68,511",2438,G.I. Generation,38.46
Latvia,1995,male,15-24 years,65,171900,Latvia1995,0.67,"5,78,83,68,511",2438,Generation X,37.81
Latvia,1995,female,35-54 years,81,346900,Latvia1995,0.67,"5,78,83,68,511",2438,Boomers,23.35
Latvia,1995,female,55-74 years,61,317700,Latvia1995,0.67,"5,78,83,68,511",2438,Silent,19.2
Latvia,1995,female,25-34 years,12,178000,Latvia1995,0.67,"5,78,83,68,511",2438,Generation X,6.74
Latvia,1995,female,15-24 years,10,166300,Latvia1995,0.67,"5,78,83,68,511",2438,Generation X,6.01
Latvia,1995,male,5-14 years,3,191800,Latvia1995,0.67,"5,78,83,68,511",2438,Millenials,1.56
Latvia,1995,female,5-14 years,1,184100,Latvia1995,0.67,"5,78,83,68,511",2438,Millenials,0.54
Latvia,1996,male,55-74 years,219,205100,Latvia1996,,"5,97,00,44,666",2526,Silent,106.78
Latvia,1996,male,75+ years,31,30700,Latvia1996,,"5,97,00,44,666",2526,G.I. Generation,100.98
Latvia,1996,male,35-54 years,305,310400,Latvia1996,,"5,97,00,44,666",2526,Boomers,98.26
Latvia,1996,male,25-34 years,116,181700,Latvia1996,,"5,97,00,44,666",2526,Generation X,63.84
Latvia,1996,male,15-24 years,66,169500,Latvia1996,,"5,97,00,44,666",2526,Generation X,38.94
Latvia,1996,female,75+ years,24,88100,Latvia1996,,"5,97,00,44,666",2526,G.I. Generation,27.24
Latvia,1996,female,35-54 years,72,345200,Latvia1996,,"5,97,00,44,666",2526,Boomers,20.86
Latvia,1996,female,55-74 years,61,319600,Latvia1996,,"5,97,00,44,666",2526,Silent,19.09
Latvia,1996,female,25-34 years,18,175500,Latvia1996,,"5,97,00,44,666",2526,Generation X,10.26
Latvia,1996,female,15-24 years,6,164100,Latvia1996,,"5,97,00,44,666",2526,Generation X,3.66
Latvia,1996,male,5-14 years,4,190700,Latvia1996,,"5,97,00,44,666",2526,Millenials,2.1
Latvia,1996,female,5-14 years,0,182800,Latvia1996,,"5,97,00,44,666",2526,Millenials,0
Latvia,1997,male,75+ years,35,30900,Latvia1997,,"6,52,56,76,264",2771,G.I. Generation,113.27
Latvia,1997,male,55-74 years,201,206400,Latvia1997,,"6,52,56,76,264",2771,Silent,97.38
Latvia,1997,male,35-54 years,295,310700,Latvia1997,,"6,52,56,76,264",2771,Boomers,94.95
Latvia,1997,male,25-34 years,108,180100,Latvia1997,,"6,52,56,76,264",2771,Generation X,59.97
Latvia,1997,male,15-24 years,65,168500,Latvia1997,,"6,52,56,76,264",2771,Generation X,38.58
Latvia,1997,female,75+ years,30,89500,Latvia1997,,"6,52,56,76,264",2771,G.I. Generation,33.52
Latvia,1997,female,55-74 years,63,320000,Latvia1997,,"6,52,56,76,264",2771,Silent,19.69
Latvia,1997,female,35-54 years,57,344200,Latvia1997,,"6,52,56,76,264",2771,Boomers,16.56
Latvia,1997,female,25-34 years,18,172900,Latvia1997,,"6,52,56,76,264",2771,Generation X,10.41
Latvia,1997,female,15-24 years,9,163400,Latvia1997,,"6,52,56,76,264",2771,Generation X,5.51
Latvia,1997,female,5-14 years,3,180100,Latvia1997,,"6,52,56,76,264",2771,Millenials,1.67
Latvia,1997,male,5-14 years,2,188000,Latvia1997,,"6,52,56,76,264",2771,Millenials,1.06
Latvia,1998,male,35-54 years,309,312200,Latvia1998,,"7,17,49,85,107",3061,Boomers,98.98
Latvia,1998,male,75+ years,27,31100,Latvia1998,,"7,17,49,85,107",3061,G.I. Generation,86.82
Latvia,1998,male,55-74 years,174,206400,Latvia1998,,"7,17,49,85,107",3061,Silent,84.3
Latvia,1998,male,25-34 years,105,178200,Latvia1998,,"7,17,49,85,107",3061,Generation X,58.92
Latvia,1998,male,15-24 years,58,169800,Latvia1998,,"7,17,49,85,107",3061,Generation X,34.16
Latvia,1998,female,75+ years,24,91900,Latvia1998,,"7,17,49,85,107",3061,G.I. Generation,26.12
Latvia,1998,female,35-54 years,61,344600,Latvia1998,,"7,17,49,85,107",3061,Boomers,17.7
Latvia,1998,female,55-74 years,47,317300,Latvia1998,,"7,17,49,85,107",3061,Silent,14.81
Latvia,1998,female,15-24 years,14,165000,Latvia1998,,"7,17,49,85,107",3061,Generation X,8.48
Latvia,1998,female,25-34 years,14,169800,Latvia1998,,"7,17,49,85,107",3061,Generation X,8.24
Latvia,1998,male,5-14 years,5,182700,Latvia1998,,"7,17,49,85,107",3061,Millenials,2.74
Latvia,1998,female,5-14 years,1,175100,Latvia1998,,"7,17,49,85,107",3061,Millenials,0.57
Latvia,1999,male,75+ years,31,31600,Latvia1999,,"7,53,31,87,605",3228,G.I. Generation,98.1
Latvia,1999,male,55-74 years,172,205100,Latvia1999,,"7,53,31,87,605",3228,Silent,83.86
Latvia,1999,male,35-54 years,255,314600,Latvia1999,,"7,53,31,87,605",3228,Boomers,81.06
Latvia,1999,male,25-34 years,94,176600,Latvia1999,,"7,53,31,87,605",3228,Generation X,53.23
Latvia,1999,female,75+ years,29,94900,Latvia1999,,"7,53,31,87,605",3228,G.I. Generation,30.56
Latvia,1999,male,15-24 years,40,172300,Latvia1999,,"7,53,31,87,605",3228,Generation X,23.22
Latvia,1999,female,55-74 years,56,313200,Latvia1999,,"7,53,31,87,605",3228,Silent,17.88
Latvia,1999,female,35-54 years,61,346100,Latvia1999,,"7,53,31,87,605",3228,Boomers,17.62
Latvia,1999,female,15-24 years,13,167800,Latvia1999,,"7,53,31,87,605",3228,Generation X,7.75
Latvia,1999,female,25-34 years,11,167600,Latvia1999,,"7,53,31,87,605",3228,Generation X,6.56
Latvia,1999,male,5-14 years,1,175500,Latvia1999,,"7,53,31,87,605",3228,Millenials,0.57
Latvia,1999,female,5-14 years,0,168100,Latvia1999,,"7,53,31,87,605",3228,Millenials,0
Latvia,2000,male,75+ years,37,31135,Latvia2000,0.727,"7,93,77,58,980",3494,G.I. Generation,118.84
Latvia,2000,male,35-54 years,265,306512,Latvia2000,0.727,"7,93,77,58,980",3494,Boomers,86.46
Latvia,2000,male,55-74 years,175,203290,Latvia2000,0.727,"7,93,77,58,980",3494,Silent,86.08
Latvia,2000,male,25-34 years,83,161888,Latvia2000,0.727,"7,93,77,58,980",3494,Generation X,51.27
Latvia,2000,female,75+ years,31,97263,Latvia2000,0.727,"7,93,77,58,980",3494,G.I. Generation,31.87
Latvia,2000,male,15-24 years,53,173170,Latvia2000,0.727,"7,93,77,58,980",3494,Generation X,30.61
Latvia,2000,female,55-74 years,58,307216,Latvia2000,0.727,"7,93,77,58,980",3494,Silent,18.88
Latvia,2000,female,35-54 years,39,339942,Latvia2000,0.727,"7,93,77,58,980",3494,Boomers,11.47
Latvia,2000,female,25-34 years,15,161770,Latvia2000,0.727,"7,93,77,58,980",3494,Generation X,9.27
Latvia,2000,female,15-24 years,8,166955,Latvia2000,0.727,"7,93,77,58,980",3494,Generation X,4.79
Latvia,2000,male,5-14 years,5,164874,Latvia2000,0.727,"7,93,77,58,980",3494,Millenials,3.03
Latvia,2000,female,5-14 years,1,158092,Latvia2000,0.727,"7,93,77,58,980",3494,Millenials,0.63
Latvia,2001,male,55-74 years,165,199825,Latvia2001,,"8,35,02,52,966",3724,Silent,82.57
Latvia,2001,male,35-54 years,252,305252,Latvia2001,,"8,35,02,52,966",3724,Boomers,82.55
Latvia,2001,male,75+ years,22,31641,Latvia2001,,"8,35,02,52,966",3724,Silent,69.53
Latvia,2001,male,25-34 years,85,160466,Latvia2001,,"8,35,02,52,966",3724,Generation X,52.97
Latvia,2001,female,75+ years,29,100320,Latvia2001,,"8,35,02,52,966",3724,Silent,28.91
Latvia,2001,male,15-24 years,44,173897,Latvia2001,,"8,35,02,52,966",3724,Millenials,25.3
Latvia,2001,female,55-74 years,47,300986,Latvia2001,,"8,35,02,52,966",3724,Silent,15.62
Latvia,2001,female,35-54 years,42,338359,Latvia2001,,"8,35,02,52,966",3724,Boomers,12.41
Latvia,2001,female,25-34 years,13,160340,Latvia2001,,"8,35,02,52,966",3724,Generation X,8.11
